id,contact_id,product_id,kajabi_subscription_id,status,amount,currency,billing_cycle,start_date,trial_end_date,cancellation_date,next_billing_date,payment_processor,coupon_code,created_at,updated_at
6392f774-c0b7-4bd8-9900-4e91884e1b26,f9aac0f2-75d6-4230-b712-416b731c297f,,2268218512,active,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
b8637140-5ef2-4ed2-952d-24f8963f8c6f,ed21ada1-fbeb-48b4-87a5-0ce7b1c7b4a8,,2268807674,active,$22.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
200c5e88-9e11-4cb1-8ae0-98ab73bb2101,6211f8e5-7fb2-4cc5-b9aa-aecc18470cd6,,2269480712,active,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
1d051be3-1a31-48c3-8a80-0869793b002b,a76f65d5-4135-4637-a670-671e8f6a2493,,2269535961,canceled,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
4647af25-858d-42f8-9d3e-5a553edf56ca,fcbaa4b2-cab6-4c02-bf6c-e37ab021ea3a,,2270133478,active,$242.00,USD,Year,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
05e0bb4a-9b07-4969-b473-16df01096981,dea94bb4-c01a-4ca8-b49b-cf42302c2467,,2270554148,active,$242.00,USD,Year,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
abb21998-e2a5-4e05-b591-4a85e7858b79,a585ca73-91f0-4d4d-a0bd-a9d3db511d01,,2270675971,active,$44.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
4d856393-06b8-4145-8eb5-bf5c59a02e6c,32c7bbb5-e38d-49d3-bddd-1688e61b16a6,,2270732722,canceled,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
69c85fae-a4d9-4f08-9af5-c492fe0cc24e,7810b0e6-dbfa-47d3-8c3f-151b7976197d,,2270734580,active,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
819ed17f-730c-46de-9d2a-7466183d183e,bf31595c-f835-407e-9550-72a96e294686,,2271066508,active,$144.00,USD,Year,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
cb03e0f0-e075-4e8c-94c3-ca676e40494f,331a775d-9823-4426-8180-fa085b37ef42,,2271415099,active,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
8e8416f1-8880-459b-bc27-1eb0cc2f2229,779afe68-d70a-42f2-a1a4-13fbf56a09d2,,2271726099,canceled,$22.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
29c442fc-867a-414a-84a6-da0539641b67,32c7bbb5-e38d-49d3-bddd-1688e61b16a6,,2272117696,canceled,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
87cba791-6848-47b5-a1f8-30e5c10c4e27,d9535838-3644-468c-ba4e-01e597e060fe,,2272147048,active,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
898098a3-53fe-4746-8e0a-3985ac76f2cd,45841235-ccf3-48ca-aecd-4707426a8462,,2272890070,canceled,$22.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
e0bb157c-7f5c-460e-a959-d9a0fcd95852,32c7bbb5-e38d-49d3-bddd-1688e61b16a6,,2272966008,active,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
2df2928d-ed0e-4693-bb05-1f5304088941,1568011e-92a2-4e6a-8c95-2398394ed901,,2272981178,active,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
d43d331b-e4b6-4156-adda-9a8776e5506f,45841235-ccf3-48ca-aecd-4707426a8462,,2273010651,active,$22.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
3b3dd15f-eefc-4732-b447-5ff86dd4b332,6f5c0d40-f470-4c95-98e3-1457956f4886,,2273969961,active,$12.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
e288b245-c702-4faa-bd91-c75dba43d836,1d286806-a0e1-4317-abf0-ae6a15baa0a1,,2274241423,active,$22.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
94b0240b-e8ea-4ef3-83fc-6a9b2a9dcda7,779afe68-d70a-42f2-a1a4-13fbf56a09d2,,2275245784,active,$33.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
77d9ca3c-9843-40c3-bd5f-da58a2f6bed3,abc50c05-03aa-4f95-8c05-295c3a5068ab,,2276551660,active,$55.00,USD,Month,,,,,PayPal,,2025-10-28T21:51:21Z,2025-10-28T21:51:21Z
